,datetime,close,signal
1405,2016-07-29 13:46:00,2424.0,0
1406,2016-07-29 14:01:00,2417.0,0
1407,2016-07-29 14:16:00,2406.0,1
1408,2016-07-29 14:31:00,2409.0,1
1409,2016-07-29 14:46:00,2411.0,1
1410,2016-07-29 21:01:00,2416.0,0
1411,2016-07-29 21:16:00,2407.0,0
1412,2016-07-29 21:31:00,2417.0,0
1413,2016-07-29 21:46:00,2409.0,0
1414,2016-07-29 22:01:00,2391.0,1
1415,2016-07-29 22:16:00,2397.0,1
1416,2016-07-29 22:31:00,2401.0,1
1417,2016-07-29 22:46:00,2423.0,1
1418,2016-08-01 09:01:00,2471.0,0
1419,2016-08-01 09:16:00,2493.0,0
1420,2016-08-01 09:31:00,2483.0,0
1421,2016-08-01 09:46:00,2478.0,1
1422,2016-08-01 10:01:00,2488.0,1
1423,2016-08-01 10:31:00,2488.0,1
1424,2016-08-01 10:46:00,2487.0,1
1425,2016-08-01 11:01:00,2491.0,1
1426,2016-08-01 11:16:00,2486.0,1
1427,2016-08-01 13:31:00,2510.0,1
1428,2016-08-01 13:46:00,2507.0,1
1429,2016-08-01 14:01:00,2509.0,1
1430,2016-08-01 14:16:00,2506.0,1
1431,2016-08-01 14:31:00,2498.0,1
1432,2016-08-01 14:46:00,2516.0,1
1433,2016-08-01 21:01:00,2483.0,0
1434,2016-08-01 21:16:00,2503.0,0
1435,2016-08-01 21:31:00,2500.0,0
1436,2016-08-01 21:46:00,2487.0,0
1437,2016-08-01 22:01:00,2490.0,0
1438,2016-08-01 22:16:00,2503.0,0
1439,2016-08-01 22:31:00,2494.0,0
1440,2016-08-01 22:46:00,2502.0,0
1441,2016-08-02 09:01:00,2496.0,0
1442,2016-08-02 09:16:00,2485.0,0
1443,2016-08-02 09:31:00,2490.0,0
1444,2016-08-02 09:46:00,2486.0,0
1445,2016-08-02 10:01:00,2489.0,0
1446,2016-08-02 10:31:00,2490.0,0
1447,2016-08-02 10:46:00,2485.0,0
1448,2016-08-02 11:01:00,2485.0,0
1449,2016-08-02 11:16:00,2492.0,0
1450,2016-08-02 13:31:00,2499.0,0
1451,2016-08-02 13:46:00,2500.0,0
1452,2016-08-02 14:01:00,2520.0,0
1453,2016-08-02 14:16:00,2520.0,0
1454,2016-08-02 14:31:00,2508.0,0
1455,2016-08-02 14:46:00,2511.0,0
1456,2016-08-02 21:01:00,2515.0,0
1457,2016-08-02 21:16:00,2494.0,1
1458,2016-08-02 21:31:00,2499.0,1
1459,2016-08-02 21:46:00,2490.0,1
1460,2016-08-02 22:01:00,2498.0,1
1461,2016-08-02 22:16:00,2494.0,1
1462,2016-08-02 22:31:00,2496.0,1
1463,2016-08-02 22:46:00,2490.0,1
1464,2016-08-03 09:01:00,2475.0,1
1465,2016-08-03 09:16:00,2481.0,1
1466,2016-08-03 09:31:00,2493.0,1
1467,2016-08-03 09:46:00,2495.0,1
1468,2016-08-03 10:01:00,2499.0,1
1469,2016-08-03 10:31:00,2507.0,1
1470,2016-08-03 10:46:00,2507.0,1
1471,2016-08-03 11:01:00,2499.0,1
1472,2016-08-03 11:16:00,2500.0,1
1473,2016-08-03 13:31:00,2493.0,0
1474,2016-08-03 13:46:00,2488.0,1
1475,2016-08-03 14:01:00,2489.0,1
1476,2016-08-03 14:16:00,2491.0,1
1477,2016-08-03 14:31:00,2494.0,1
1478,2016-08-03 14:46:00,2502.0,1
1479,2016-08-03 21:01:00,2491.0,0
1480,2016-08-03 21:16:00,2468.0,1
1481,2016-08-03 21:31:00,2474.0,1
1482,2016-08-03 21:46:00,2471.0,1
1483,2016-08-03 22:01:00,2474.0,1
1484,2016-08-03 22:16:00,2489.0,1
1485,2016-08-03 22:31:00,2489.0,1
1486,2016-08-03 22:46:00,2493.0,1
1487,2016-08-04 09:01:00,2500.0,0
1488,2016-08-04 09:16:00,2484.0,0
1489,2016-08-04 09:31:00,2486.0,0
1490,2016-08-04 09:46:00,2483.0,0
1491,2016-08-04 10:01:00,2474.0,0
1492,2016-08-04 10:31:00,2458.0,0
1493,2016-08-04 10:46:00,2454.0,0
1494,2016-08-04 11:01:00,2445.0,0
1495,2016-08-04 11:16:00,2448.0,0
1496,2016-08-04 13:31:00,2436.0,1
1497,2016-08-04 13:46:00,2439.0,1
1498,2016-08-04 14:01:00,2424.0,1
1499,2016-08-04 14:16:00,2439.0,1
1500,2016-08-04 14:31:00,2439.0,1
1501,2016-08-04 14:46:00,2448.0,1
1502,2016-08-04 21:01:00,2457.0,0
1503,2016-08-04 21:16:00,2457.0,0
1504,2016-08-04 21:31:00,2457.0,0
1505,2016-08-04 21:46:00,2460.0,0
1506,2016-08-04 22:01:00,2452.0,0
1507,2016-08-04 22:16:00,2463.0,0
1508,2016-08-04 22:31:00,2469.0,0
1509,2016-08-04 22:46:00,2478.0,0
1510,2016-08-05 09:01:00,2516.0,0
1511,2016-08-05 09:16:00,2519.0,0
1512,2016-08-05 09:31:00,2517.0,0
1513,2016-08-05 09:46:00,2525.0,0
1514,2016-08-05 10:01:00,2534.0,0
1515,2016-08-05 10:31:00,2513.0,1
1516,2016-08-05 10:46:00,2526.0,1
1517,2016-08-05 11:01:00,2531.0,1
1518,2016-08-05 11:16:00,2533.0,1
1519,2016-08-05 13:31:00,2529.0,1
1520,2016-08-05 13:46:00,2539.0,1
1521,2016-08-05 14:01:00,2537.0,1
1522,2016-08-05 14:16:00,2538.0,1
1523,2016-08-05 14:31:00,2538.0,1
1524,2016-08-05 14:46:00,2537.0,1
1525,2016-08-05 21:01:00,2535.0,0
1526,2016-08-05 21:16:00,2528.0,1
1527,2016-08-05 21:31:00,2535.0,1
1528,2016-08-05 21:46:00,2528.0,1
1529,2016-08-05 22:01:00,2525.0,1
1530,2016-08-05 22:16:00,2526.0,1
1531,2016-08-05 22:31:00,2530.0,1
1532,2016-08-05 22:46:00,2529.0,1
1533,2016-08-08 09:01:00,2534.0,0
1534,2016-08-08 09:16:00,2546.0,0
1535,2016-08-08 09:31:00,2574.0,0
1536,2016-08-08 09:46:00,2580.0,0
1537,2016-08-08 10:01:00,2589.0,0
1538,2016-08-08 10:31:00,2579.0,0
1539,2016-08-08 10:46:00,2585.0,0
1540,2016-08-08 11:01:00,2583.0,0
1541,2016-08-08 11:16:00,2587.0,0
1542,2016-08-08 13:31:00,2588.0,0
1543,2016-08-08 13:46:00,2601.0,0
1544,2016-08-08 14:01:00,2601.0,0
1545,2016-08-08 14:16:00,2602.0,0
1546,2016-08-08 14:31:00,2600.0,0
1547,2016-08-08 14:46:00,2614.0,0
1548,2016-08-08 21:01:00,2602.0,0
1549,2016-08-08 21:16:00,2606.0,0
1550,2016-08-08 21:31:00,2601.0,0
1551,2016-08-08 21:46:00,2610.0,0
1552,2016-08-08 22:01:00,2610.0,0
1553,2016-08-08 22:16:00,2610.0,0
1554,2016-08-08 22:31:00,2588.0,1
1555,2016-08-08 22:46:00,2598.0,1
1556,2016-08-09 09:01:00,2615.0,1
1557,2016-08-09 09:16:00,2615.0,1
1558,2016-08-09 09:31:00,2609.0,1
1559,2016-08-09 09:46:00,2594.0,1
1560,2016-08-09 10:01:00,2554.0,1
1561,2016-08-09 10:31:00,2573.0,1
1562,2016-08-09 10:46:00,2572.0,1
1563,2016-08-09 11:01:00,2575.0,1
1564,2016-08-09 11:16:00,2573.0,1
1565,2016-08-09 13:31:00,2587.0,0
1566,2016-08-09 13:46:00,2598.0,0
1567,2016-08-09 14:01:00,2595.0,0
1568,2016-08-09 14:16:00,2589.0,0
1569,2016-08-09 14:31:00,2587.0,0
1570,2016-08-09 14:46:00,2593.0,0
1571,2016-08-09 21:01:00,2579.0,0
1572,2016-08-09 21:16:00,2594.0,0
1573,2016-08-09 21:31:00,2583.0,1
1574,2016-08-09 21:46:00,2591.0,1
1575,2016-08-09 22:01:00,2594.0,1
1576,2016-08-09 22:16:00,2589.0,1
1577,2016-08-09 22:31:00,2582.0,1
1578,2016-08-09 22:46:00,2586.0,1
1579,2016-08-10 09:01:00,2581.0,1
1580,2016-08-10 09:16:00,2570.0,1
1581,2016-08-10 09:31:00,2577.0,1
1582,2016-08-10 09:46:00,2574.0,1
1583,2016-08-10 10:01:00,2571.0,1
1584,2016-08-10 10:31:00,2587.0,1
1585,2016-08-10 10:46:00,2602.0,1
1586,2016-08-10 11:01:00,2620.0,1
1587,2016-08-10 11:16:00,2593.0,1
1588,2016-08-10 13:31:00,2571.0,0
1589,2016-08-10 13:46:00,2576.0,0
1590,2016-08-10 14:01:00,2572.0,0
1591,2016-08-10 14:16:00,2572.0,0
1592,2016-08-10 14:31:00,2573.0,0
1593,2016-08-10 14:46:00,2590.0,0
1594,2016-08-10 21:01:00,2585.0,0
1595,2016-08-10 21:16:00,2578.0,0
1596,2016-08-10 21:31:00,2576.0,0
1597,2016-08-10 21:46:00,2576.0,0
1598,2016-08-10 22:01:00,2575.0,0
1599,2016-08-10 22:16:00,2587.0,0
1600,2016-08-10 22:31:00,2581.0,0
1601,2016-08-10 22:46:00,2576.0,0
1602,2016-08-11 09:01:00,2557.0,0
1603,2016-08-11 09:16:00,2557.0,1
1604,2016-08-11 09:31:00,2550.0,1
1605,2016-08-11 09:46:00,2552.0,1
1606,2016-08-11 10:01:00,2557.0,1
1607,2016-08-11 10:31:00,2549.0,1
1608,2016-08-11 10:46:00,2555.0,1
1609,2016-08-11 11:01:00,2576.0,1
1610,2016-08-11 11:16:00,2569.0,1
1611,2016-08-11 13:31:00,2590.0,0
1612,2016-08-11 13:46:00,2593.0,0
1613,2016-08-11 14:01:00,2591.0,0
1614,2016-08-11 14:16:00,2593.0,0
1615,2016-08-11 14:31:00,2591.0,0
1616,2016-08-11 14:46:00,2591.0,0
1617,2016-08-11 21:01:00,2585.0,0
1618,2016-08-11 21:16:00,2570.0,0
1619,2016-08-11 21:31:00,2575.0,0
1620,2016-08-11 21:46:00,2564.0,1
1621,2016-08-11 22:01:00,2565.0,1
1622,2016-08-11 22:16:00,2567.0,1
1623,2016-08-11 22:31:00,2567.0,1
1624,2016-08-11 22:46:00,2575.0,1
1625,2016-08-12 09:01:00,2579.0,1
1626,2016-08-12 09:16:00,2575.0,1
1627,2016-08-12 09:31:00,2568.0,1
1628,2016-08-12 09:46:00,2565.0,1
1629,2016-08-12 10:01:00,2564.0,1
1630,2016-08-12 10:31:00,2570.0,1
1631,2016-08-12 10:46:00,2571.0,1
1632,2016-08-12 11:01:00,2579.0,1
1633,2016-08-12 11:16:00,2587.0,1
1634,2016-08-12 13:31:00,2582.0,1
1635,2016-08-12 13:46:00,2584.0,1
1636,2016-08-12 14:01:00,2578.0,1
1637,2016-08-12 14:16:00,2581.0,1
1638,2016-08-12 14:31:00,2582.0,1
1639,2016-08-12 14:46:00,2586.0,1
1640,2016-08-12 21:01:00,2556.0,0
1641,2016-08-12 21:16:00,2565.0,1
1642,2016-08-12 21:31:00,2568.0,1
1643,2016-08-12 21:46:00,2563.0,1
1644,2016-08-12 22:01:00,2556.0,1
1645,2016-08-12 22:16:00,2561.0,1
1646,2016-08-12 22:31:00,2556.0,1
1647,2016-08-12 22:46:00,2544.0,1
1648,2016-08-15 09:01:00,2528.0,0
1649,2016-08-15 09:16:00,2531.0,0
1650,2016-08-15 09:31:00,2535.0,0
1651,2016-08-15 09:46:00,2543.0,0
1652,2016-08-15 10:01:00,2539.0,0
1653,2016-08-15 10:31:00,2532.0,0
1654,2016-08-15 10:46:00,2540.0,0
1655,2016-08-15 11:01:00,2541.0,0
1656,2016-08-15 11:16:00,2535.0,0
1657,2016-08-15 13:31:00,2546.0,1
1658,2016-08-15 13:46:00,2568.0,1
1659,2016-08-15 14:01:00,2575.0,1
1660,2016-08-15 14:16:00,2576.0,1
1661,2016-08-15 14:31:00,2577.0,1
1662,2016-08-15 14:46:00,2572.0,1
1663,2016-08-15 21:01:00,2576.0,0
1664,2016-08-15 21:16:00,2591.0,0
1665,2016-08-15 21:31:00,2586.0,1
1666,2016-08-15 21:46:00,2576.0,1
1667,2016-08-15 22:01:00,2583.0,1
1668,2016-08-15 22:16:00,2584.0,1
1669,2016-08-15 22:31:00,2585.0,1
1670,2016-08-15 22:46:00,2583.0,1
1671,2016-08-16 09:01:00,2603.0,1
1672,2016-08-16 09:16:00,2619.0,1
1673,2016-08-16 09:31:00,2620.0,1
1674,2016-08-16 09:46:00,2630.0,1
1675,2016-08-16 10:01:00,2633.0,1
1676,2016-08-16 10:31:00,2636.0,1
1677,2016-08-16 10:46:00,2650.0,1
1678,2016-08-16 11:01:00,2642.0,1
1679,2016-08-16 11:16:00,2639.0,1
1680,2016-08-16 13:31:00,2654.0,1
1681,2016-08-16 13:46:00,2684.0,1
1682,2016-08-16 14:01:00,2656.0,1
1683,2016-08-16 14:16:00,2659.0,1
1684,2016-08-16 14:31:00,2660.0,1
1685,2016-08-16 14:46:00,2661.0,1
1686,2016-08-16 21:01:00,2652.0,0
1687,2016-08-16 21:16:00,2643.0,0
1688,2016-08-16 21:31:00,2643.0,0
1689,2016-08-16 21:46:00,2652.0,0
1690,2016-08-16 22:01:00,2647.0,0
1691,2016-08-16 22:16:00,2650.0,0
1692,2016-08-16 22:31:00,2649.0,0
1693,2016-08-16 22:46:00,2652.0,0
1694,2016-08-17 09:01:00,2661.0,0
1695,2016-08-17 09:16:00,2661.0,0
1696,2016-08-17 09:31:00,2646.0,0
1697,2016-08-17 09:46:00,2641.0,0
1698,2016-08-17 10:01:00,2619.0,0
1699,2016-08-17 10:31:00,2621.0,0
1700,2016-08-17 10:46:00,2624.0,0
1701,2016-08-17 11:01:00,2621.0,0
1702,2016-08-17 11:16:00,2626.0,0
1703,2016-08-17 13:31:00,2629.0,0
1704,2016-08-17 13:46:00,2618.0,0
1705,2016-08-17 14:01:00,2613.0,0
1706,2016-08-17 14:16:00,2608.0,0
1707,2016-08-17 14:31:00,2605.0,1
1708,2016-08-17 14:46:00,2604.0,1
1709,2016-08-17 21:01:00,2584.0,0
1710,2016-08-17 21:16:00,2591.0,0
1711,2016-08-17 21:31:00,2592.0,0
1712,2016-08-17 21:46:00,2583.0,0
1713,2016-08-17 22:01:00,2571.0,0
1714,2016-08-17 22:16:00,2582.0,0
1715,2016-08-17 22:31:00,2587.0,0
1716,2016-08-17 22:46:00,2583.0,0
1717,2016-08-18 09:01:00,2594.0,0
1718,2016-08-18 09:16:00,2596.0,0
1719,2016-08-18 09:31:00,2594.0,0
1720,2016-08-18 09:46:00,2594.0,0
1721,2016-08-18 10:01:00,2596.0,0
1722,2016-08-18 10:31:00,2583.0,0
1723,2016-08-18 10:46:00,2574.0,0
1724,2016-08-18 11:01:00,2577.0,0
1725,2016-08-18 11:16:00,2572.0,0
1726,2016-08-18 13:31:00,2576.0,0
1727,2016-08-18 13:46:00,2573.0,0
1728,2016-08-18 14:01:00,2559.0,0
1729,2016-08-18 14:16:00,2561.0,0
1730,2016-08-18 14:31:00,2562.0,0
1731,2016-08-18 14:46:00,2558.0,0
1732,2016-08-18 21:01:00,2535.0,0
1733,2016-08-18 21:16:00,2527.0,0
1734,2016-08-18 21:31:00,2534.0,0
1735,2016-08-18 21:46:00,2537.0,0
1736,2016-08-18 22:01:00,2534.0,1
1737,2016-08-18 22:16:00,2538.0,1
1738,2016-08-18 22:31:00,2540.0,1
1739,2016-08-18 22:46:00,2537.0,1
1740,2016-08-19 09:01:00,2538.0,1
1741,2016-08-19 09:16:00,2540.0,1
1742,2016-08-19 09:31:00,2537.0,1
1743,2016-08-19 09:46:00,2534.0,1
1744,2016-08-19 10:01:00,2513.0,1
1745,2016-08-19 10:31:00,2504.0,1
1746,2016-08-19 10:46:00,2509.0,1
1747,2016-08-19 11:01:00,2522.0,1
1748,2016-08-19 11:16:00,2536.0,1
1749,2016-08-19 13:31:00,2565.0,0
1750,2016-08-19 13:46:00,2547.0,0
1751,2016-08-19 14:01:00,2549.0,0
1752,2016-08-19 14:16:00,2558.0,0
1753,2016-08-19 14:31:00,2564.0,0
1754,2016-08-19 14:46:00,2567.0,1
1755,2016-08-19 21:01:00,2566.0,0
1756,2016-08-19 21:16:00,2561.0,0
1757,2016-08-19 21:31:00,2565.0,0
1758,2016-08-19 21:46:00,2581.0,0
1759,2016-08-19 22:01:00,2585.0,0
1760,2016-08-19 22:16:00,2586.0,0
1761,2016-08-19 22:31:00,2569.0,1
1762,2016-08-19 22:46:00,2570.0,1
1763,2016-08-22 09:01:00,2587.0,0
1764,2016-08-22 09:16:00,2580.0,0
1765,2016-08-22 09:31:00,2581.0,0
1766,2016-08-22 09:46:00,2580.0,0
1767,2016-08-22 10:01:00,2580.0,0
1768,2016-08-22 10:31:00,2578.0,0
1769,2016-08-22 10:46:00,2573.0,0
1770,2016-08-22 11:01:00,2574.0,0
1771,2016-08-22 11:16:00,2567.0,0
1772,2016-08-22 13:31:00,2570.0,0
1773,2016-08-22 13:46:00,2558.0,0
1774,2016-08-22 14:01:00,2566.0,0
1775,2016-08-22 14:16:00,2562.0,0
1776,2016-08-22 14:31:00,2558.0,0
1777,2016-08-22 14:46:00,2570.0,0
1778,2016-08-22 21:01:00,2545.0,0
1779,2016-08-22 21:16:00,2546.0,0
1780,2016-08-22 21:31:00,2544.0,0
1781,2016-08-22 21:46:00,2549.0,0
1782,2016-08-22 22:01:00,2549.0,0
1783,2016-08-22 22:16:00,2556.0,0
1784,2016-08-22 22:31:00,2555.0,0
1785,2016-08-22 22:46:00,2559.0,0
1786,2016-08-23 09:01:00,2585.0,0
1787,2016-08-23 09:16:00,2583.0,0
1788,2016-08-23 09:31:00,2588.0,0
1789,2016-08-23 09:46:00,2591.0,0
1790,2016-08-23 10:01:00,2589.0,0
1791,2016-08-23 10:31:00,2590.0,0
1792,2016-08-23 10:46:00,2584.0,0
1793,2016-08-23 11:01:00,2604.0,0
1794,2016-08-23 11:16:00,2607.0,0
1795,2016-08-23 13:31:00,2609.0,1
1796,2016-08-23 13:46:00,2611.0,1
1797,2016-08-23 14:01:00,2609.0,1
1798,2016-08-23 14:16:00,2604.0,1
1799,2016-08-23 14:31:00,2607.0,1
1800,2016-08-23 14:46:00,2606.0,1
1801,2016-08-23 21:01:00,2602.0,0
1802,2016-08-23 21:16:00,2601.0,0
1803,2016-08-23 21:31:00,2601.0,0
1804,2016-08-23 21:46:00,2600.0,0
1805,2016-08-23 22:01:00,2602.0,0
1806,2016-08-23 22:16:00,2604.0,0
1807,2016-08-23 22:31:00,2615.0,0
1808,2016-08-23 22:46:00,2614.0,0
1809,2016-08-24 09:01:00,2599.0,0
1810,2016-08-24 09:16:00,2589.0,1
1811,2016-08-24 09:31:00,2594.0,1
1812,2016-08-24 09:46:00,2594.0,1
1813,2016-08-24 10:01:00,2592.0,1
1814,2016-08-24 10:31:00,2581.0,1
1815,2016-08-24 10:46:00,2582.0,1
1816,2016-08-24 11:01:00,2584.0,1
1817,2016-08-24 11:16:00,2591.0,1
1818,2016-08-24 13:31:00,2593.0,0
1819,2016-08-24 13:46:00,2591.0,0
1820,2016-08-24 14:01:00,2589.0,0
1821,2016-08-24 14:16:00,2588.0,0
1822,2016-08-24 14:31:00,2589.0,0
1823,2016-08-24 14:46:00,2594.0,0
1824,2016-08-24 21:01:00,2603.0,0
1825,2016-08-24 21:16:00,2606.0,0
1826,2016-08-24 21:31:00,2611.0,0
1827,2016-08-24 21:46:00,2613.0,0
1828,2016-08-24 22:01:00,2614.0,0
1829,2016-08-24 22:16:00,2614.0,0
1830,2016-08-24 22:31:00,2607.0,0
1831,2016-08-24 22:46:00,2608.0,0
1832,2016-08-25 09:01:00,2563.0,0
1833,2016-08-25 09:16:00,2575.0,0
1834,2016-08-25 09:31:00,2571.0,0
1835,2016-08-25 09:46:00,2578.0,0
1836,2016-08-25 10:01:00,2574.0,0
1837,2016-08-25 10:31:00,2567.0,0
1838,2016-08-25 10:46:00,2527.0,0
1839,2016-08-25 11:01:00,2510.0,0
1840,2016-08-25 11:16:00,2526.0,1
1841,2016-08-25 13:31:00,2533.0,1
1842,2016-08-25 13:46:00,2536.0,1
1843,2016-08-25 14:01:00,2547.0,1
1844,2016-08-25 14:16:00,2547.0,1
1845,2016-08-25 14:31:00,2553.0,1
1846,2016-08-25 14:46:00,2556.0,1
1847,2016-08-25 21:01:00,2567.0,0
1848,2016-08-25 21:16:00,2563.0,0
1849,2016-08-25 21:31:00,2559.0,0
1850,2016-08-25 21:46:00,2558.0,0
1851,2016-08-25 22:01:00,2565.0,0
1852,2016-08-25 22:16:00,2560.0,0
1853,2016-08-25 22:31:00,2540.0,1
1854,2016-08-25 22:46:00,2541.0,1
1855,2016-08-26 09:01:00,2557.0,1
1856,2016-08-26 09:16:00,2551.0,1
1857,2016-08-26 09:31:00,2552.0,1
1858,2016-08-26 09:46:00,2549.0,1
1859,2016-08-26 10:01:00,2539.0,1
1860,2016-08-26 10:31:00,2541.0,1
1861,2016-08-26 10:46:00,2547.0,1
1862,2016-08-26 11:01:00,2537.0,1
1863,2016-08-26 11:16:00,2539.0,1
1864,2016-08-26 13:31:00,2532.0,1
1865,2016-08-26 13:46:00,2526.0,1
1866,2016-08-26 14:01:00,2523.0,1
1867,2016-08-26 14:16:00,2535.0,1
1868,2016-08-26 14:31:00,2536.0,1
1869,2016-08-26 14:46:00,2525.0,1
1870,2016-08-26 21:01:00,2496.0,0
1871,2016-08-26 21:16:00,2474.0,1
1872,2016-08-26 21:31:00,2462.0,1
1873,2016-08-26 21:46:00,2481.0,1
1874,2016-08-26 22:01:00,2478.0,1
1875,2016-08-26 22:16:00,2485.0,1
1876,2016-08-26 22:31:00,2483.0,1
1877,2016-08-26 22:46:00,2471.0,1
1878,2016-08-29 09:01:00,2471.0,0
1879,2016-08-29 09:16:00,2468.0,0
1880,2016-08-29 09:31:00,2483.0,0
1881,2016-08-29 09:46:00,2481.0,0
1882,2016-08-29 10:01:00,2483.0,0
1883,2016-08-29 10:31:00,2474.0,0
1884,2016-08-29 10:46:00,2477.0,0
1885,2016-08-29 11:01:00,2483.0,0
1886,2016-08-29 11:16:00,2487.0,0
1887,2016-08-29 13:31:00,2478.0,0
1888,2016-08-29 13:46:00,2475.0,0
1889,2016-08-29 14:01:00,2477.0,0
1890,2016-08-29 14:16:00,2478.0,0
1891,2016-08-29 14:31:00,2476.0,0
1892,2016-08-29 14:46:00,2477.0,0
1893,2016-08-29 21:01:00,2486.0,0
1894,2016-08-29 21:16:00,2478.0,0
1895,2016-08-29 21:31:00,2474.0,0
1896,2016-08-29 21:46:00,2479.0,0
1897,2016-08-29 22:01:00,2476.0,0
1898,2016-08-29 22:16:00,2475.0,0
1899,2016-08-29 22:31:00,2474.0,0
1900,2016-08-29 22:46:00,2484.0,0
1901,2016-08-30 09:01:00,2477.0,0
1902,2016-08-30 09:16:00,2477.0,0
1903,2016-08-30 09:31:00,2478.0,0
1904,2016-08-30 09:46:00,2474.0,0
1905,2016-08-30 10:01:00,2459.0,1
1906,2016-08-30 10:31:00,2463.0,1
1907,2016-08-30 10:46:00,2463.0,1
1908,2016-08-30 11:01:00,2445.0,1
1909,2016-08-30 11:16:00,2447.0,1
1910,2016-08-30 13:31:00,2452.0,0
1911,2016-08-30 13:46:00,2443.0,0
1912,2016-08-30 14:01:00,2442.0,0
1913,2016-08-30 14:16:00,2431.0,0
1914,2016-08-30 14:31:00,2430.0,0
1915,2016-08-30 14:46:00,2427.0,0
1916,2016-08-30 21:01:00,2433.0,0
1917,2016-08-30 21:16:00,2434.0,0
1918,2016-08-30 21:31:00,2434.0,0
1919,2016-08-30 21:46:00,2438.0,0
1920,2016-08-30 22:01:00,2434.0,0
1921,2016-08-30 22:16:00,2432.0,0
1922,2016-08-30 22:31:00,2433.0,0
1923,2016-08-30 22:46:00,2435.0,0
1924,2016-08-31 09:01:00,2436.0,0
1925,2016-08-31 09:16:00,2446.0,0
1926,2016-08-31 09:31:00,2441.0,0
1927,2016-08-31 09:46:00,2440.0,0
1928,2016-08-31 10:01:00,2438.0,0
1929,2016-08-31 10:31:00,2420.0,0
1930,2016-08-31 10:46:00,2412.0,1
1931,2016-08-31 11:01:00,2425.0,1
1932,2016-08-31 11:16:00,2421.0,1
1933,2016-08-31 13:31:00,2424.0,1
1934,2016-08-31 13:46:00,2418.0,1
1935,2016-08-31 14:01:00,2407.0,1
1936,2016-08-31 14:16:00,2402.0,1
1937,2016-08-31 14:31:00,2409.0,1
1938,2016-08-31 14:46:00,2407.0,1
1939,2016-08-31 21:01:00,2384.0,0
1940,2016-08-31 21:16:00,2393.0,0
1941,2016-08-31 21:31:00,2390.0,0
1942,2016-08-31 21:46:00,2392.0,0
1943,2016-08-31 22:01:00,2397.0,0
1944,2016-08-31 22:16:00,2395.0,0
1945,2016-08-31 22:31:00,2391.0,0
1946,2016-08-31 22:46:00,2391.0,0
1947,2016-09-01 09:01:00,2393.0,0
1948,2016-09-01 09:16:00,2376.0,0
1949,2016-09-01 09:31:00,2374.0,0
1950,2016-09-01 09:46:00,2375.0,0
1951,2016-09-01 10:01:00,2367.0,0
1952,2016-09-01 10:31:00,2372.0,0
1953,2016-09-01 10:46:00,2368.0,0
1954,2016-09-01 11:01:00,2372.0,0
1955,2016-09-01 11:16:00,2374.0,0
1956,2016-09-01 13:31:00,2404.0,0
1957,2016-09-01 13:46:00,2395.0,0
1958,2016-09-01 14:01:00,2396.0,0
1959,2016-09-01 14:16:00,2400.0,0
1960,2016-09-01 14:31:00,2401.0,0
1961,2016-09-01 14:46:00,2401.0,0
1962,2016-09-01 21:01:00,2397.0,0
1963,2016-09-01 21:16:00,2395.0,0
1964,2016-09-01 21:31:00,2392.0,0
1965,2016-09-01 21:46:00,2391.0,0
1966,2016-09-01 22:01:00,2394.0,0
1967,2016-09-01 22:16:00,2392.0,0
1968,2016-09-01 22:31:00,2393.0,0
1969,2016-09-01 22:46:00,2398.0,0
1970,2016-09-02 09:01:00,2415.0,0
1971,2016-09-02 09:16:00,2429.0,0
1972,2016-09-02 09:31:00,2432.0,0
1973,2016-09-02 09:46:00,2436.0,0
1974,2016-09-02 10:01:00,2439.0,0
1975,2016-09-02 10:31:00,2457.0,0
1976,2016-09-02 10:46:00,2454.0,0
1977,2016-09-02 11:01:00,2454.0,0
1978,2016-09-02 11:16:00,2457.0,0
1979,2016-09-02 13:31:00,2454.0,0
1980,2016-09-02 13:46:00,2443.0,1
1981,2016-09-02 14:01:00,2438.0,1
1982,2016-09-02 14:16:00,2437.0,1
1983,2016-09-02 14:31:00,2433.0,1
1984,2016-09-02 14:46:00,2420.0,1
1985,2016-09-02 21:01:00,2419.0,0
1986,2016-09-02 21:16:00,2432.0,0
1987,2016-09-02 21:31:00,2416.0,0
1988,2016-09-02 21:46:00,2423.0,0
1989,2016-09-02 22:01:00,2428.0,0
1990,2016-09-02 22:16:00,2428.0,0
1991,2016-09-02 22:31:00,2430.0,0
1992,2016-09-02 22:46:00,2425.0,0
1993,2016-09-05 09:01:00,2452.0,0
1994,2016-09-05 09:16:00,2453.0,0
1995,2016-09-05 09:31:00,2442.0,0
1996,2016-09-05 09:46:00,2447.0,0
1997,2016-09-05 10:01:00,2454.0,0
1998,2016-09-05 10:31:00,2451.0,0
1999,2016-09-05 10:46:00,2439.0,0
2000,2016-09-05 11:01:00,2443.0,0
2001,2016-09-05 11:16:00,2448.0,0
2002,2016-09-05 13:31:00,2456.0,0
2003,2016-09-05 13:46:00,2450.0,1
2004,2016-09-05 14:01:00,2451.0,1
2005,2016-09-05 14:16:00,2455.0,1
2006,2016-09-05 14:31:00,2442.0,1
2007,2016-09-05 14:46:00,2434.0,1
2008,2016-09-05 21:01:00,2435.0,0
2009,2016-09-05 21:16:00,2430.0,0
2010,2016-09-05 21:31:00,2421.0,0
2011,2016-09-05 21:46:00,2424.0,0
2012,2016-09-05 22:01:00,2430.0,0
