,datetime,value,signal
3009,2015-06-15 11:01:00,20415.740099999963,0
3010,2015-06-15 11:06:00,20415.740099999963,0
3011,2015-06-15 11:11:00,20415.740099999963,0
3012,2015-06-15 11:16:00,20415.740099999963,0
3013,2015-06-15 11:21:00,20415.740099999963,0
3014,2015-06-15 11:26:00,20415.740099999963,0
3015,2015-06-15 13:31:00,20415.740099999963,0
3016,2015-06-15 13:36:00,20415.740099999963,0
3017,2015-06-15 13:41:00,20415.740099999963,0
3018,2015-06-15 13:46:00,20415.740099999963,0
3019,2015-06-15 13:51:00,20415.740099999963,0
3020,2015-06-15 13:56:00,20415.740099999963,0
3021,2015-06-15 14:01:00,20415.740099999963,0
3022,2015-06-15 14:06:00,20415.740099999963,0
3023,2015-06-15 14:11:00,20415.740099999963,0
3024,2015-06-15 14:16:00,20393.65434999996,1
3025,2015-06-15 14:21:00,20403.65434999996,1
3026,2015-06-15 14:26:00,20423.65434999996,1
3027,2015-06-15 14:31:00,20403.65434999996,1
3028,2015-06-15 14:36:00,20413.65434999996,1
3029,2015-06-15 14:41:00,20423.65434999996,1
3030,2015-06-15 14:46:00,20423.65434999996,1
3031,2015-06-15 14:51:00,20403.65434999996,1
3032,2015-06-15 14:56:00,20403.65434999996,1
3033,2015-06-15 21:01:00,20433.65434999996,1
3034,2015-06-15 21:06:00,20431.58299999996,0
3035,2015-06-15 21:11:00,20431.58299999996,0
3036,2015-06-15 21:16:00,20431.58299999996,0
3037,2015-06-15 21:21:00,20431.58299999996,0
3038,2015-06-15 21:26:00,20431.58299999996,0
3039,2015-06-15 21:31:00,20431.58299999996,0
3040,2015-06-15 21:36:00,20431.58299999996,0
3041,2015-06-15 21:41:00,20431.58299999996,0
3042,2015-06-15 21:46:00,20431.58299999996,0
3043,2015-06-15 21:51:00,20431.58299999996,0
3044,2015-06-15 21:56:00,20431.58299999996,0
3045,2015-06-15 22:01:00,20431.58299999996,0
3046,2015-06-15 22:06:00,20431.58299999996,0
3047,2015-06-15 22:11:00,20431.58299999996,0
3048,2015-06-15 22:16:00,20431.58299999996,0
3049,2015-06-15 22:21:00,20431.58299999996,0
3050,2015-06-15 22:26:00,20431.58299999996,0
3051,2015-06-15 22:31:00,20431.58299999996,0
3052,2015-06-15 22:36:00,20431.58299999996,0
3053,2015-06-15 22:41:00,20431.58299999996,0
3054,2015-06-15 22:46:00,20431.58299999996,0
3055,2015-06-15 22:51:00,20431.58299999996,0
3056,2015-06-15 22:56:00,20431.58299999996,0
3057,2015-06-15 23:01:00,20431.58299999996,0
3058,2015-06-15 23:06:00,20431.58299999996,0
3059,2015-06-15 23:11:00,20431.58299999996,0
3060,2015-06-15 23:16:00,20431.58299999996,0
3061,2015-06-15 23:21:00,20431.58299999996,0
3062,2015-06-15 23:26:00,20431.58299999996,0
3063,2015-06-15 23:31:00,20431.58299999996,0
3064,2015-06-15 23:36:00,20431.58299999996,0
3065,2015-06-15 23:41:00,20431.58299999996,0
3066,2015-06-15 23:46:00,20431.58299999996,0
3067,2015-06-15 23:51:00,20431.58299999996,0
3068,2015-06-15 23:56:00,20431.58299999996,0
3069,2015-06-16 00:01:00,20431.58299999996,0
3070,2015-06-16 00:06:00,20431.58299999996,0
3071,2015-06-16 00:11:00,20431.58299999996,0
3072,2015-06-16 00:16:00,20431.58299999996,0
3073,2015-06-16 00:21:00,20431.58299999996,0
3074,2015-06-16 00:26:00,20431.58299999996,0
3075,2015-06-16 00:31:00,20431.58299999996,0
3076,2015-06-16 00:36:00,20431.58299999996,0
3077,2015-06-16 00:41:00,20431.58299999996,0
3078,2015-06-16 00:46:00,20431.58299999996,0
3079,2015-06-16 00:51:00,20431.58299999996,0
3080,2015-06-16 00:56:00,20431.58299999996,0
3081,2015-06-16 01:01:00,20431.58299999996,0
3082,2015-06-16 01:06:00,20431.58299999996,0
3083,2015-06-16 01:11:00,20431.58299999996,0
3084,2015-06-16 01:16:00,20431.58299999996,0
3085,2015-06-16 01:21:00,20431.58299999996,0
3086,2015-06-16 01:26:00,20431.58299999996,0
3087,2015-06-16 01:31:00,20431.58299999996,0
3088,2015-06-16 01:36:00,20431.58299999996,0
3089,2015-06-16 01:41:00,20431.58299999996,0
3090,2015-06-16 01:46:00,20431.58299999996,0
3091,2015-06-16 01:51:00,20431.58299999996,0
3092,2015-06-16 01:56:00,20431.58299999996,0
3093,2015-06-16 02:01:00,20431.58299999996,0
3094,2015-06-16 02:06:00,20431.58299999996,0
3095,2015-06-16 02:11:00,20431.58299999996,0
3096,2015-06-16 02:16:00,20431.58299999996,0
3097,2015-06-16 02:21:00,20431.58299999996,0
3098,2015-06-16 02:26:00,20431.58299999996,0
3099,2015-06-16 09:01:00,20431.58299999996,0
3100,2015-06-16 09:06:00,20431.58299999996,0
3101,2015-06-16 09:11:00,20429.50939999996,0
3102,2015-06-16 09:16:00,20429.50939999996,0
3103,2015-06-16 09:21:00,20429.50939999996,0
3104,2015-06-16 09:26:00,20429.50939999996,0
3105,2015-06-16 09:31:00,20429.50939999996,0
3106,2015-06-16 09:36:00,20429.50939999996,0
3107,2015-06-16 09:41:00,20429.50939999996,0
3108,2015-06-16 09:46:00,20429.50939999996,0
3109,2015-06-16 09:51:00,20429.50939999996,0
3110,2015-06-16 09:56:00,20429.50939999996,0
3111,2015-06-16 10:01:00,20429.50939999996,0
3112,2015-06-16 10:06:00,20429.50939999996,0
3113,2015-06-16 10:11:00,20429.50939999996,0
3114,2015-06-16 10:31:00,20429.50939999996,0
3115,2015-06-16 10:36:00,20429.50939999996,0
3116,2015-06-16 10:41:00,20429.50939999996,0
3117,2015-06-16 10:46:00,20429.50939999996,0
3118,2015-06-16 10:51:00,20429.50939999996,0
3119,2015-06-16 10:56:00,20429.50939999996,0
3120,2015-06-16 11:01:00,20429.50939999996,0
3121,2015-06-16 11:06:00,20429.50939999996,0
3122,2015-06-16 11:11:00,20429.50939999996,0
3123,2015-06-16 11:16:00,20429.50939999996,0
3124,2015-06-16 11:21:00,20429.50939999996,0
3125,2015-06-16 11:26:00,20429.50939999996,0
3126,2015-06-16 13:31:00,20429.50939999996,0
3127,2015-06-16 13:36:00,20429.50939999996,0
3128,2015-06-16 13:41:00,20429.50939999996,0
3129,2015-06-16 13:46:00,20417.440749999958,1
3130,2015-06-16 13:51:00,20417.440749999958,1
3131,2015-06-16 13:56:00,20407.440749999958,1
3132,2015-06-16 14:01:00,20397.440749999958,1
3133,2015-06-16 14:06:00,20417.440749999958,1
3134,2015-06-16 14:11:00,20367.440749999958,1
3135,2015-06-16 14:16:00,20437.440749999958,1
3136,2015-06-16 14:21:00,20437.440749999958,0
3137,2015-06-16 14:26:00,20437.440749999958,0
3138,2015-06-16 14:31:00,20437.440749999958,0
3139,2015-06-16 14:36:00,20437.440749999958,0
3140,2015-06-16 14:41:00,20437.440749999958,0
3141,2015-06-16 14:46:00,20437.440749999958,0
3142,2015-06-16 14:51:00,20437.440749999958,0
3143,2015-06-16 14:56:00,20437.440749999958,0
3144,2015-06-16 21:01:00,20437.440749999958,0
3145,2015-06-16 21:06:00,20425.39189999996,1
3146,2015-06-16 21:11:00,20435.39189999996,1
3147,2015-06-16 21:16:00,20445.39189999996,1
3148,2015-06-16 21:21:00,20465.39189999996,0
3149,2015-06-16 21:26:00,20465.39189999996,0
3150,2015-06-16 21:31:00,20465.39189999996,0
3151,2015-06-16 21:36:00,20465.39189999996,0
3152,2015-06-16 21:41:00,20465.39189999996,0
3153,2015-06-16 21:46:00,20465.39189999996,0
3154,2015-06-16 21:51:00,20465.39189999996,0
3155,2015-06-16 21:56:00,20465.39189999996,0
3156,2015-06-16 22:01:00,20465.39189999996,0
3157,2015-06-16 22:06:00,20465.39189999996,0
3158,2015-06-16 22:11:00,20465.39189999996,0
3159,2015-06-16 22:16:00,20465.39189999996,0
3160,2015-06-16 22:21:00,20465.39189999996,0
3161,2015-06-16 22:26:00,20465.39189999996,0
3162,2015-06-16 22:31:00,20465.39189999996,0
3163,2015-06-16 22:36:00,20465.39189999996,0
3164,2015-06-16 22:41:00,20465.39189999996,0
3165,2015-06-16 22:46:00,20465.39189999996,0
3166,2015-06-16 22:51:00,20465.39189999996,0
3167,2015-06-16 22:56:00,20465.39189999996,0
3168,2015-06-16 23:01:00,20465.39189999996,0
3169,2015-06-16 23:06:00,20465.39189999996,0
3170,2015-06-16 23:11:00,20465.39189999996,0
3171,2015-06-16 23:16:00,20473.36059999996,1
3172,2015-06-16 23:21:00,20483.36059999996,1
3173,2015-06-16 23:26:00,20483.36059999996,0
3174,2015-06-16 23:31:00,20483.36059999996,0
3175,2015-06-16 23:36:00,20483.36059999996,0
3176,2015-06-16 23:41:00,20483.36059999996,0
3177,2015-06-16 23:46:00,20483.36059999996,0
3178,2015-06-16 23:51:00,20483.36059999996,0
3179,2015-06-16 23:56:00,20483.36059999996,0
3180,2015-06-17 00:01:00,20483.36059999996,0
3181,2015-06-17 00:06:00,20483.36059999996,0
3182,2015-06-17 00:11:00,20483.36059999996,0
3183,2015-06-17 00:16:00,20483.36059999996,0
3184,2015-06-17 00:21:00,20483.36059999996,0
3185,2015-06-17 00:26:00,20483.36059999996,0
3186,2015-06-17 00:31:00,20483.36059999996,0
3187,2015-06-17 00:36:00,20483.36059999996,0
3188,2015-06-17 00:41:00,20483.36059999996,0
3189,2015-06-17 00:46:00,20483.36059999996,0
3190,2015-06-17 00:51:00,20483.36059999996,0
3191,2015-06-17 00:56:00,20483.36059999996,0
3192,2015-06-17 09:01:00,20483.36059999996,0
3193,2015-06-17 09:06:00,20491.33019999996,0
3194,2015-06-17 09:11:00,20491.33019999996,0
3195,2015-06-17 09:16:00,20491.33019999996,0
3196,2015-06-17 09:21:00,20491.33019999996,0
3197,2015-06-17 09:26:00,20499.29709999996,1
3198,2015-06-17 09:31:00,20469.29709999996,1
3199,2015-06-17 09:36:00,20459.29709999996,1
3200,2015-06-17 09:41:00,20419.29709999996,1
3201,2015-06-17 09:46:00,20429.29709999996,1
3202,2015-06-17 09:51:00,20449.29709999996,1
3203,2015-06-17 09:56:00,20469.29709999996,1
3204,2015-06-17 10:01:00,20469.29709999996,1
3205,2015-06-17 10:06:00,20479.29709999996,1
3206,2015-06-17 10:11:00,20459.29709999996,1
3207,2015-06-17 10:31:00,20449.29709999996,1
3208,2015-06-17 10:36:00,20459.29709999996,1
3209,2015-06-17 10:41:00,20449.29709999996,1
3210,2015-06-17 10:46:00,20459.29709999996,1
3211,2015-06-17 10:51:00,20459.29709999996,0
3212,2015-06-17 10:56:00,20459.29709999996,0
3213,2015-06-17 11:01:00,20459.29709999996,0
3214,2015-06-17 11:06:00,20459.29709999996,0
3215,2015-06-17 11:11:00,20459.29709999996,0
3216,2015-06-17 11:16:00,20459.29709999996,0
3217,2015-06-17 11:21:00,20459.29709999996,0
3218,2015-06-17 11:26:00,20459.29709999996,0
3219,2015-06-17 13:31:00,20459.29709999996,0
3220,2015-06-17 13:36:00,20477.27074999996,1
3221,2015-06-17 13:41:00,20477.27074999996,0
3222,2015-06-17 13:46:00,20477.27074999996,0
3223,2015-06-17 13:51:00,20477.27074999996,0
3224,2015-06-17 13:56:00,20477.27074999996,0
3225,2015-06-17 14:01:00,20477.27074999996,0
3226,2015-06-17 14:06:00,20477.27074999996,0
3227,2015-06-17 14:11:00,20477.27074999996,0
3228,2015-06-17 14:16:00,20477.27074999996,0
3229,2015-06-17 14:21:00,20477.27074999996,0
3230,2015-06-17 14:26:00,20477.27074999996,0
3231,2015-06-17 14:31:00,20477.27074999996,0
3232,2015-06-17 14:36:00,20477.27074999996,0
3233,2015-06-17 14:41:00,20477.27074999996,0
3234,2015-06-17 14:46:00,20477.27074999996,0
3235,2015-06-17 14:51:00,20477.27074999996,0
3236,2015-06-17 14:56:00,20477.27074999996,0
3237,2015-06-17 21:01:00,20477.27074999996,0
3238,2015-06-17 21:06:00,20475.24034999996,1
3239,2015-06-17 21:11:00,20475.24034999996,1
3240,2015-06-17 21:16:00,20485.24034999996,0
3241,2015-06-17 21:21:00,20485.24034999996,0
3242,2015-06-17 21:26:00,20485.24034999996,0
3243,2015-06-17 21:31:00,20485.24034999996,0
3244,2015-06-17 21:36:00,20485.24034999996,0
3245,2015-06-17 21:41:00,20485.24034999996,0
3246,2015-06-17 21:46:00,20485.24034999996,0
3247,2015-06-17 21:51:00,20485.24034999996,0
3248,2015-06-17 21:56:00,20485.24034999996,0
3249,2015-06-17 22:01:00,20485.24034999996,0
3250,2015-06-17 22:06:00,20485.24034999996,0
3251,2015-06-17 22:11:00,20485.24034999996,0
3252,2015-06-17 22:16:00,20485.24034999996,0
3253,2015-06-17 22:21:00,20485.24034999996,0
3254,2015-06-17 22:26:00,20485.24034999996,0
3255,2015-06-17 22:31:00,20485.24034999996,0
3256,2015-06-17 22:36:00,20485.24034999996,0
3257,2015-06-17 22:41:00,20485.24034999996,0
3258,2015-06-17 22:46:00,20485.24034999996,0
3259,2015-06-17 22:51:00,20485.24034999996,0
3260,2015-06-17 22:56:00,20485.24034999996,0
3261,2015-06-17 23:01:00,20485.24034999996,0
3262,2015-06-17 23:06:00,20485.24034999996,0
3263,2015-06-17 23:11:00,20485.24034999996,0
3264,2015-06-17 23:16:00,20485.24034999996,0
3265,2015-06-17 23:21:00,20485.24034999996,0
3266,2015-06-17 23:26:00,20485.24034999996,0
3267,2015-06-17 23:31:00,20483.212199999958,1
3268,2015-06-17 23:36:00,20493.212199999958,1
3269,2015-06-17 23:41:00,20483.212199999958,1
3270,2015-06-17 23:46:00,20483.212199999958,1
3271,2015-06-17 23:51:00,20483.212199999958,1
3272,2015-06-17 23:56:00,20483.212199999958,0
3273,2015-06-18 00:01:00,20483.212199999958,0
3274,2015-06-18 00:06:00,20483.212199999958,0
3275,2015-06-18 00:11:00,20483.212199999958,0
3276,2015-06-18 00:16:00,20483.212199999958,0
3277,2015-06-18 00:21:00,20483.212199999958,0
3278,2015-06-18 00:26:00,20483.212199999958,0
3279,2015-06-18 00:31:00,20483.212199999958,0
3280,2015-06-18 00:36:00,20483.212199999958,0
3281,2015-06-18 00:41:00,20483.212199999958,0
3282,2015-06-18 00:46:00,20483.212199999958,0
3283,2015-06-18 00:51:00,20483.212199999958,0
3284,2015-06-18 00:56:00,20483.212199999958,0
3285,2015-06-18 09:01:00,20483.212199999958,0
3286,2015-06-18 09:06:00,20483.212199999958,0
3287,2015-06-18 09:11:00,20483.212199999958,0
3288,2015-06-18 09:16:00,20511.176399999957,1
3289,2015-06-18 09:21:00,20511.176399999957,0
3290,2015-06-18 09:26:00,20511.176399999957,0
3291,2015-06-18 09:31:00,20511.176399999957,0
3292,2015-06-18 09:36:00,20511.176399999957,0
3293,2015-06-18 09:41:00,20511.176399999957,0
3294,2015-06-18 09:46:00,20511.176399999957,0
3295,2015-06-18 09:51:00,20511.176399999957,0
3296,2015-06-18 09:56:00,20511.176399999957,0
3297,2015-06-18 10:01:00,20511.176399999957,0
3298,2015-06-18 10:06:00,20511.176399999957,0
3299,2015-06-18 10:11:00,20511.176399999957,0
3300,2015-06-18 10:31:00,20511.176399999957,0
3301,2015-06-18 10:36:00,20511.176399999957,0
3302,2015-06-18 10:41:00,20511.176399999957,0
3303,2015-06-18 10:46:00,20511.176399999957,0
3304,2015-06-18 10:51:00,20511.176399999957,0
3305,2015-06-18 10:56:00,20511.176399999957,0
3306,2015-06-18 11:01:00,20511.176399999957,0
3307,2015-06-18 11:06:00,20511.176399999957,0
3308,2015-06-18 11:11:00,20511.176399999957,0
3309,2015-06-18 11:16:00,20511.176399999957,0
3310,2015-06-18 11:21:00,20511.176399999957,0
3311,2015-06-18 11:26:00,20511.176399999957,0
3312,2015-06-18 13:31:00,20511.176399999957,0
3313,2015-06-18 13:36:00,20511.176399999957,0
3314,2015-06-18 13:41:00,20511.176399999957,0
3315,2015-06-18 13:46:00,20511.176399999957,0
3316,2015-06-18 13:51:00,20511.176399999957,0
3317,2015-06-18 13:56:00,20511.176399999957,0
3318,2015-06-18 14:01:00,20511.176399999957,0
3319,2015-06-18 14:06:00,20511.176399999957,0
3320,2015-06-18 14:11:00,20511.176399999957,0
3321,2015-06-18 14:16:00,20511.176399999957,0
3322,2015-06-18 14:21:00,20511.176399999957,0
3323,2015-06-18 14:26:00,20511.176399999957,0
3324,2015-06-18 14:31:00,20519.131599999957,1
3325,2015-06-18 14:36:00,20509.131599999957,1
3326,2015-06-18 14:41:00,20519.131599999957,0
3327,2015-06-18 14:46:00,20519.131599999957,0
3328,2015-06-18 14:51:00,20519.131599999957,0
3329,2015-06-18 14:56:00,20519.131599999957,0
3330,2015-06-18 21:01:00,20519.131599999957,0
3331,2015-06-18 21:06:00,20519.131599999957,0
3332,2015-06-18 21:11:00,20519.131599999957,0
3333,2015-06-18 21:16:00,20519.131599999957,0
3334,2015-06-18 21:21:00,20519.131599999957,0
3335,2015-06-18 21:26:00,20519.131599999957,0
3336,2015-06-18 21:31:00,20519.131599999957,0
3337,2015-06-18 21:36:00,20519.131599999957,0
3338,2015-06-18 21:41:00,20519.131599999957,0
3339,2015-06-18 21:46:00,20519.131599999957,0
3340,2015-06-18 21:51:00,20519.131599999957,0
3341,2015-06-18 21:56:00,20519.131599999957,0
3342,2015-06-18 22:01:00,20519.131599999957,0
3343,2015-06-18 22:06:00,20519.131599999957,0
3344,2015-06-18 22:11:00,20519.131599999957,0
3345,2015-06-18 22:16:00,20519.131599999957,0
3346,2015-06-18 22:21:00,20519.131599999957,0
3347,2015-06-18 22:26:00,20519.131599999957,0
3348,2015-06-18 22:31:00,20519.131599999957,0
3349,2015-06-18 22:36:00,20519.131599999957,0
3350,2015-06-18 22:41:00,20519.131599999957,0
3351,2015-06-18 22:46:00,20519.131599999957,0
3352,2015-06-18 22:51:00,20519.131599999957,0
3353,2015-06-18 22:56:00,20519.131599999957,0
3354,2015-06-18 23:01:00,20519.131599999957,0
3355,2015-06-18 23:06:00,20519.131599999957,0
3356,2015-06-18 23:11:00,20519.131599999957,0
3357,2015-06-18 23:16:00,20519.131599999957,0
3358,2015-06-18 23:21:00,20519.131599999957,0
3359,2015-06-18 23:26:00,20519.131599999957,0
3360,2015-06-18 23:31:00,20519.131599999957,0
3361,2015-06-18 23:36:00,20519.131599999957,0
3362,2015-06-18 23:41:00,20519.131599999957,0
3363,2015-06-18 23:46:00,20519.131599999957,0
3364,2015-06-18 23:51:00,20519.131599999957,0
3365,2015-06-18 23:56:00,20519.131599999957,0
3366,2015-06-19 00:01:00,20519.131599999957,0
3367,2015-06-19 00:06:00,20519.131599999957,0
3368,2015-06-19 00:11:00,20519.131599999957,0
3369,2015-06-19 00:16:00,20519.131599999957,0
3370,2015-06-19 00:21:00,20519.131599999957,0
3371,2015-06-19 00:26:00,20519.131599999957,0
3372,2015-06-19 00:31:00,20519.131599999957,0
3373,2015-06-19 00:36:00,20519.131599999957,0
3374,2015-06-19 00:41:00,20519.131599999957,0
3375,2015-06-19 00:46:00,20519.131599999957,0
3376,2015-06-19 00:51:00,20519.131599999957,0
3377,2015-06-19 00:56:00,20519.131599999957,0
3378,2015-06-19 09:01:00,20519.131599999957,0
3379,2015-06-19 09:06:00,20519.131599999957,0
3380,2015-06-19 09:11:00,20519.131599999957,0
3381,2015-06-19 09:16:00,20517.069249999957,1
3382,2015-06-19 09:21:00,20517.069249999957,1
3383,2015-06-19 09:26:00,20507.069249999957,1
3384,2015-06-19 09:31:00,20527.069249999957,1
3385,2015-06-19 09:36:00,20507.069249999957,1
3386,2015-06-19 09:41:00,20517.069249999957,1
3387,2015-06-19 09:46:00,20487.069249999957,1
3388,2015-06-19 09:51:00,20487.069249999957,1
3389,2015-06-19 09:56:00,20487.069249999957,1
3390,2015-06-19 10:01:00,20477.069249999957,1
3391,2015-06-19 10:06:00,20467.069249999957,1
3392,2015-06-19 10:11:00,20487.069249999957,1
3393,2015-06-19 10:31:00,20487.069249999957,1
3394,2015-06-19 10:36:00,20507.069249999957,1
3395,2015-06-19 10:41:00,20517.069249999957,0
3396,2015-06-19 10:46:00,20517.069249999957,0
3397,2015-06-19 10:51:00,20517.069249999957,0
3398,2015-06-19 10:56:00,20517.069249999957,0
3399,2015-06-19 11:01:00,20517.069249999957,0
3400,2015-06-19 11:06:00,20517.069249999957,0
3401,2015-06-19 11:11:00,20517.069249999957,0
3402,2015-06-19 11:16:00,20517.069249999957,0
3403,2015-06-19 11:21:00,20517.069249999957,0
3404,2015-06-19 11:26:00,20517.069249999957,0
3405,2015-06-19 13:31:00,20517.069249999957,0
3406,2015-06-19 13:36:00,20517.069249999957,0
3407,2015-06-19 13:41:00,20517.069249999957,0
3408,2015-06-19 13:46:00,20517.069249999957,0
3409,2015-06-19 13:51:00,20517.069249999957,0
3410,2015-06-19 13:56:00,20517.069249999957,0
3411,2015-06-19 14:01:00,20517.069249999957,0
3412,2015-06-19 14:06:00,20517.069249999957,0
3413,2015-06-19 14:11:00,20517.069249999957,0
3414,2015-06-19 14:16:00,20517.069249999957,0
3415,2015-06-19 14:21:00,20517.069249999957,0
3416,2015-06-19 14:26:00,20517.069249999957,0
3417,2015-06-19 14:31:00,20517.069249999957,0
3418,2015-06-19 14:36:00,20517.069249999957,0
3419,2015-06-19 14:41:00,20517.069249999957,0
3420,2015-06-19 14:46:00,20517.069249999957,0
3421,2015-06-19 14:51:00,20517.069249999957,0
3422,2015-06-19 14:56:00,20517.069249999957,0
3423,2015-06-23 09:01:00,20517.069249999957,0
3424,2015-06-23 09:06:00,20517.069249999957,0
3425,2015-06-23 09:11:00,20515.029849999955,1
3426,2015-06-23 09:16:00,20505.029849999955,0
3427,2015-06-23 09:21:00,20505.029849999955,0
3428,2015-06-23 09:26:00,20505.029849999955,0
3429,2015-06-23 09:31:00,20505.029849999955,0
3430,2015-06-23 09:36:00,20505.029849999955,0
3431,2015-06-23 09:41:00,20505.029849999955,0
3432,2015-06-23 09:46:00,20505.029849999955,0
3433,2015-06-23 09:51:00,20505.029849999955,0
3434,2015-06-23 09:56:00,20505.029849999955,0
3435,2015-06-23 10:01:00,20505.029849999955,0
3436,2015-06-23 10:06:00,20505.029849999955,0
3437,2015-06-23 10:11:00,20505.029849999955,0
3438,2015-06-23 10:31:00,20505.029849999955,0
3439,2015-06-23 10:36:00,20505.029849999955,0
3440,2015-06-23 10:41:00,20505.029849999955,0
3441,2015-06-23 10:46:00,20505.029849999955,0
3442,2015-06-23 10:51:00,20505.029849999955,0
3443,2015-06-23 10:56:00,20505.029849999955,0
3444,2015-06-23 11:01:00,20505.029849999955,0
3445,2015-06-23 11:06:00,20505.029849999955,0
3446,2015-06-23 11:11:00,20505.029849999955,0
3447,2015-06-23 11:16:00,20532.999899999955,1
3448,2015-06-23 11:21:00,20522.999899999955,1
3449,2015-06-23 11:26:00,20522.999899999955,1
3450,2015-06-23 13:31:00,20522.999899999955,0
3451,2015-06-23 13:36:00,20522.999899999955,0
3452,2015-06-23 13:41:00,20522.999899999955,0
3453,2015-06-23 13:46:00,20522.999899999955,0
3454,2015-06-23 13:51:00,20522.999899999955,0
3455,2015-06-23 13:56:00,20522.999899999955,0
3456,2015-06-23 14:01:00,20522.999899999955,0
3457,2015-06-23 14:06:00,20522.999899999955,0
3458,2015-06-23 14:11:00,20522.999899999955,0
3459,2015-06-23 14:16:00,20522.999899999955,0
3460,2015-06-23 14:21:00,20522.999899999955,0
3461,2015-06-23 14:26:00,20522.999899999955,0
3462,2015-06-23 14:31:00,20522.999899999955,0
3463,2015-06-23 14:36:00,20522.999899999955,0
3464,2015-06-23 14:41:00,20522.999899999955,0
3465,2015-06-23 14:46:00,20522.999899999955,0
3466,2015-06-23 14:51:00,20520.959149999955,1
3467,2015-06-23 14:56:00,20520.959149999955,0
3468,2015-06-23 21:01:00,20520.959149999955,0
3469,2015-06-23 21:06:00,20520.959149999955,0
3470,2015-06-23 21:11:00,20520.959149999955,0
3471,2015-06-23 21:16:00,20520.959149999955,0
3472,2015-06-23 21:21:00,20520.959149999955,0
3473,2015-06-23 21:26:00,20520.959149999955,0
3474,2015-06-23 21:31:00,20520.959149999955,0
3475,2015-06-23 21:36:00,20520.959149999955,0
3476,2015-06-23 21:41:00,20520.959149999955,0
3477,2015-06-23 21:46:00,20520.959149999955,0
3478,2015-06-23 21:51:00,20520.959149999955,0
3479,2015-06-23 21:56:00,20520.959149999955,0
3480,2015-06-23 22:01:00,20520.959149999955,0
3481,2015-06-23 22:06:00,20520.959149999955,0
3482,2015-06-23 22:11:00,20520.959149999955,0
3483,2015-06-23 22:16:00,20520.959149999955,0
3484,2015-06-23 22:21:00,20520.959149999955,0
3485,2015-06-23 22:26:00,20520.959149999955,0
3486,2015-06-23 22:31:00,20520.959149999955,0
3487,2015-06-23 22:36:00,20520.959149999955,0
3488,2015-06-23 22:41:00,20520.959149999955,0
3489,2015-06-23 22:46:00,20520.959149999955,0
3490,2015-06-23 22:51:00,20520.959149999955,0
3491,2015-06-23 22:56:00,20520.959149999955,0
3492,2015-06-23 23:01:00,20520.959149999955,0
3493,2015-06-23 23:06:00,20520.959149999955,0
3494,2015-06-23 23:11:00,20520.959149999955,0
3495,2015-06-23 23:16:00,20520.959149999955,0
3496,2015-06-23 23:21:00,20520.959149999955,0
3497,2015-06-23 23:26:00,20520.959149999955,0
3498,2015-06-23 23:31:00,20520.959149999955,0
3499,2015-06-23 23:36:00,20520.959149999955,0
3500,2015-06-23 23:41:00,20520.959149999955,0
3501,2015-06-23 23:46:00,20520.959149999955,0
3502,2015-06-23 23:51:00,20520.959149999955,0
3503,2015-06-23 23:56:00,20520.959149999955,0
3504,2015-06-24 00:01:00,20520.959149999955,0
3505,2015-06-24 00:06:00,20520.959149999955,0
3506,2015-06-24 00:11:00,20520.959149999955,0
3507,2015-06-24 00:16:00,20520.959149999955,0
3508,2015-06-24 00:21:00,20520.959149999955,0
3509,2015-06-24 00:26:00,20520.959149999955,0
3510,2015-06-24 00:31:00,20520.959149999955,0
3511,2015-06-24 00:36:00,20520.959149999955,0
3512,2015-06-24 00:41:00,20520.959149999955,0
3513,2015-06-24 00:46:00,20520.959149999955,0
3514,2015-06-24 00:51:00,20520.959149999955,0
3515,2015-06-24 00:56:00,20520.959149999955,0
3516,2015-06-24 09:01:00,20520.959149999955,0
3517,2015-06-24 09:06:00,20520.959149999955,0
3518,2015-06-24 09:11:00,20508.920199999957,1
3519,2015-06-24 09:16:00,20518.920199999957,1
3520,2015-06-24 09:21:00,20518.920199999957,1
3521,2015-06-24 09:26:00,20528.920199999957,0
3522,2015-06-24 09:31:00,20528.920199999957,0
3523,2015-06-24 09:36:00,20536.884849999955,1
3524,2015-06-24 09:41:00,20536.884849999955,1
3525,2015-06-24 09:46:00,20526.884849999955,1
3526,2015-06-24 09:51:00,20516.884849999955,1
3527,2015-06-24 09:56:00,20516.884849999955,1
3528,2015-06-24 10:01:00,20526.884849999955,1
3529,2015-06-24 10:06:00,20526.884849999955,1
3530,2015-06-24 10:11:00,20516.884849999955,1
3531,2015-06-24 10:31:00,20526.884849999955,1
3532,2015-06-24 10:36:00,20536.884849999955,1
3533,2015-06-24 10:41:00,20546.884849999955,0
3534,2015-06-24 10:46:00,20546.884849999955,0
3535,2015-06-24 10:51:00,20546.884849999955,0
3536,2015-06-24 10:56:00,20546.884849999955,0
3537,2015-06-24 11:01:00,20546.884849999955,0
3538,2015-06-24 11:06:00,20546.884849999955,0
3539,2015-06-24 11:11:00,20546.884849999955,0
3540,2015-06-24 11:16:00,20546.884849999955,0
3541,2015-06-24 11:21:00,20546.884849999955,0
3542,2015-06-24 11:26:00,20546.884849999955,0
3543,2015-06-24 13:31:00,20546.884849999955,0
3544,2015-06-24 13:36:00,20546.884849999955,0
3545,2015-06-24 13:41:00,20546.884849999955,0
3546,2015-06-24 13:46:00,20546.884849999955,0
